"id","firstName","lastName","adp","projectedPoints","slotName","teamName","lineupStatus","byeWeek"
"cc2824f5-2f66-4182-961d-f9d1195c6ec0","Steven","Montez","-",,"QB","Washington Football Team",,
"84e2df3d-9b25-42e7-a550-f20f98e8b507","Evan","Baylis","-",,"TE","Kansas City Chiefs",,
"5097f120-7339-470f-ba0c-ff697462ac27","Terrelle","Pryor","-",,"WR",,,
"c0ca5888-a9dd-4ff3-86c3-30fdecedacaa","Rashard","Davis","-",,"WR","Tennessee Titans",,
"935a71be-43d3-4503-9a8f-37db99640849","Corey","Coleman","-",,"WR",,,
"e066692f-2ab5-4e9d-9f19-73a27074f027","Josh","Hammond","-",,"WR","Jacksonville Jaguars",,
"c77b97b8-cfa5-4245-9ac9-3513f71b51bb","Sean","McKeon","-",,"TE","Dallas Cowboys",,
"0921c3ae-6e70-4aaf-b955-3234efe39063","Andre","Patton","-",,"WR",,,
"daab2a04-f23f-4857-b22a-35356cc5b77c","Trey","Quinn","-",,"WR","Las Vegas Raiders",,
"8b270153-57d2-4eab-b5bf-d534c5a1a926","Danny","Etling","-",,"QB","Seattle Seahawks",,
"8231f937-5f11-49d5-a710-6da5ded40d41","Hale","Hentges","-",,"TE",,,
"84057aad-fab2-4787-9731-57ff387f050b","Michael","Warren","-",,"RB",,,
"065bd0ad-f4ef-4274-afe8-0a72306f094b","Chris","Lacy","-",,"WR",,,
"d115174c-7c7d-4528-bdd5-741a65eb0db2","Damion","Willis","-",,"WR","Jacksonville Jaguars",,
"c12afec2-7355-4db7-a5a3-590d29ae1236","Juwan","Green","-",,"WR","Atlanta Falcons",,
"fbc7e030-5670-4345-8923-af61dddc3c39","Daniel","Helm","-",,"TE","San Francisco 49ers",,
"ea086f03-fa63-45ce-aaf0-c40cc9281f36","Josh","Oliver","-",,"TE","Baltimore Ravens",,
"e8dbc799-67bc-4eec-a69c-3b0b7e0d9a6d","John","Hurst","-",,"WR","Los Angeles Chargers",,
"86e84277-04c7-403b-be27-db226c85264b","Charles","Jones","-",,"TE","Pittsburgh Steelers",,
"69d07255-7588-4e76-bde0-b471516b23f0","Kirk","Merritt","-",,"WR","Miami Dolphins",,
"8a2e61d0-c5dc-4a75-8e88-7c23a4b04187","Noah","Togiai","-",,"TE","Indianapolis Colts",,
"0bdc131c-7411-42e1-a15b-4777aa59aacb","Stephen","Guidry","-",,"WR","Dallas Cowboys",,
"de6dc31b-8e08-4429-9fda-d2c8552f7a06","Kyle","Lauletta","-",,"QB","Cleveland Browns",,
"b7342b10-041b-4a93-8c72-babee13abf1a","Spencer","Ware","-",,"RB",,,
"06224b9e-9f31-4087-96d4-8a3bb14748f7","Jacob","Breeland","-",,"TE","Baltimore Ravens",,
"d1753558-9585-476e-b3f7-70b36f0b1c5d","Kyle","Shurmur","-",,"QB","Cincinnati Bengals",,
"611703a5-773e-4f38-bf65-d23bda3bcf59","Rico","Gafford","-",,"WR","Arizona Cardinals",,
"6d2dfef0-8dd9-424d-bd4d-0ee9240546c2","Cyril","Grayson","-",,"WR","Tampa Bay Buccaneers",,
"5ac13bac-d625-4084-9cce-369c126ade63","Geremy","Davis","-",,"WR",,,
"eede9dbf-0759-460d-8ad1-fe20dfb18041","Josh","Ferguson","-",,"RB",,,
"1a173b8d-254f-4b11-936f-58c851931dff","Aca'Cedric","Ware","-",,"RB",,,
"233a76dc-f6ce-485e-ad3f-6a8862ff934c","Deon","Cain","-",,"WR","Baltimore Ravens",,
"5659cf3d-b207-4aa4-b097-027bc15ccf07","Marken","Michel","-",,"WR","Carolina Panthers",,
"8aa1e5ec-c29a-4745-ad8c-2e5ae8a9dad9","Tom","Kennedy","-",,"WR","Detroit Lions",,
"8b809f54-e8a4-4d24-9716-03cda21b9c8a","Binjimen","Victor","-",,"WR","Baltimore Ravens",,
"2826f218-5f91-4960-8571-0fd13be189a5","De'Mornay","Pierson-El","-",,"WR",,,
"697e09d0-77c3-4a1f-b45d-21cc3fd8339f","Colin","Kaepernick","-",,"QB",,,
"817ff4db-25de-4bc3-96e5-4f5d642b2588","Kyle","Markway","-",,"TE","Cleveland Browns",,
"77d65315-d37d-4650-b00e-359ed15c0925","Karan","Higdon","-",,"RB",,,
"b6202475-a4e0-4c99-8689-e5c7ca08d4ce","Darius","Anderson","-",,"RB","Indianapolis Colts",,
"13dd1191-be3b-4d43-9a33-9605efe3d233","Chris","Finke","-",,"WR",,,
"effab435-c644-445e-9058-6d69fcde0b5a","Josh","Hokit","-",,"RB","San Francisco 49ers",,
"4c11d00c-e18b-4bf0-ad7b-bb47f1ea3b49","Davis","Webb","-",,"QB","Buffalo Bills",,
"ae91546f-1043-42b8-b7fa-2a4a1ee054ba","Taylor","Gabriel","-",,"WR",,,
"ae260287-569d-4c59-add3-400c68420c3d","Omar","Bayless","-",,"WR","Carolina Panthers",,
"05511ce8-a0db-494a-a04d-2674f312210c","Austin","Fort","-",,"TE","Denver Broncos",,
"e6ec576b-bb3d-402a-a7c8-69c58b12b8e6","Robert","Davis","-",,"WR",,,
"28fd4343-e8da-4d37-a31a-2834b873e4d3","Darius","Jackson","-",,"RB",,,
"112273f8-7cc0-49a8-81bc-90154f84f7da","Alex","Bachman","-",,"WR","NY Giants",,
"1bfeec10-1847-45fa-a8f5-0f21f89d46e4","Jeff","Heuerman","-",,"TE",,,
"56435921-7b7c-42c2-b0c5-0e3e5efa3082","Kristian","Wilkerson","-",,"WR","New England Patriots",,
"d18f49a7-8ae8-4fd9-978f-9abb1743987f","Will","Grier","-",,"QB","Carolina Panthers",,
"61b5fc0f-4430-42fd-905f-612f29487751","Ethan","Wolf","-",,"TE","New Orleans Saints",,
"30a668bf-a665-42e8-be56-02dc79662c63","Travis","Benjamin","-",,"WR","San Francisco 49ers",,
"5bc35c80-7f66-45dc-a5ff-176eee0e55a2","A.J.","Richardson","-",,"WR","Arizona Cardinals",,
"340704a1-4f82-4780-9965-06cded85f5ac","Jake","Rudock","-",,"QB","Miami Dolphins",,
"7ef21029-1823-44d7-a73d-6e7d508e2535","Josh","Rosen","-",,"QB","San Francisco 49ers",,
"f5e30e57-c089-45fa-9c6e-5e4a1368d496","Jared","Pinkney","-",,"TE","Tennessee Titans",,
"777d9532-d512-45db-ad86-1709eac0fd8c","Josh","Bellamy","-",,"WR",,,
"9169ab93-b4b5-4dcd-8a84-3f061b4ac7f3","Jerell","Adams","-",,"TE",,,
"c8345d90-c76a-4520-bbd2-bcf5ff5d1f63","Paul","Perkins","-",,"RB","Indianapolis Colts",,
"3a4a97e5-cb69-4dab-ade2-500f8c7d0ae5","Joe","Webb","-",,"QB","NY Giants",,
"603f8b79-ab33-4161-86ec-4a4c4da559c1","Kevin","White","-",,"WR","San Francisco 49ers",,
"15530b57-317d-4cef-bd69-497f87654e17","Joshua","Perkins","-",,"TE",,,
"8db509ce-b8f1-4485-8ed8-6759bd141d47","Drew","Stanton","-",,"QB",,,
"983a2e12-a1a0-4187-8a15-850528a2280a","Josh","McCown","-",,"QB",,,
"99027bec-b377-41e5-bbc1-84b2a7c879b1","Jason","Vander Laan","-",,"TE",,,
"9b3fe660-d81c-4117-8d9b-a97dac37b09c","T.J.","Logan","-",,"RB",,,
"efbdf83b-3b77-4174-b4d6-be82cb44f144","Nakia","Griffin-Stewart","-",,"TE","NY Giants",,
"25c5fe98-ee5d-4335-9039-94603ed63e45","Connor","Davis","-",,"TE","NY Jets",,
"9c352ea0-66fd-40a0-a8d2-691569277218","Cole","Wick","-",,"TE",,,
"8457b7d9-6909-4635-9907-e81127041717","David","Sills","-",,"WR","NY Giants",,
"02aa6351-9e34-4b75-a115-4742cff6394e","Justin","Johnson","-",,"TE",,,
"8396886d-7798-4cb2-b625-81cfc58ebe66","Damarea","Crockett","-",,"RB","Denver Broncos",,
"2c9286e7-dca3-49b8-85ed-835337aa7052","Isaiah","Hodgins","-",,"WR","Buffalo Bills",,
"e2ccb7d2-a1bd-488b-8d84-48480192abe5","Hakeem","Butler","-",,"TE","Philadelphia Eagles",,
"84dbffa7-07bd-40a9-b84d-5efb5aa5b051","Cody","Latimer","-",,"WR",,,
"a553d95b-b82d-4d21-a615-499a8c30f34b","Marqise","Lee","-",,"WR",,,
"a5b4aaf1-7611-42bf-b52e-19f258ffefc8","Taywan","Taylor","-",,"WR",,,
"a6a0462e-5d21-416a-a468-85c5d31fafca","Da'Mari","Scott","-",,"WR",,,
"fde0c518-f3ed-4b62-87b2-82b23e87afa1","Brandon","Bolden","-",,"RB","New England Patriots",,
"3d418963-2b32-455e-b087-2fb06573ff4f","Rodney","Anderson","-",,"RB",,,
"dbf8e5a5-7398-4192-886c-397cfa7dde38","Paul","Richardson","-",,"WR",,,
"9e5d85f7-7b36-4b19-acfc-16ca88e29c1c","Tajae","Sharpe","-",,"WR","Kansas City Chiefs",,
"0f1b6bd5-f31a-42b0-b835-335bb59b4dd0","Ross","Travis","-",,"TE",,,
"4bedbd4a-d6a7-47fa-842d-6ac9d5f5d261","Shelton","Gibson","-",,"WR",,,
"556d73d1-7c15-40e5-90fc-4fcb1fe489bf","John","Kelly","-",,"RB","Cleveland Browns",,
"28c3157a-cb5e-4bc5-a792-c0f3b425b933","Derrius","Guice","-",,"RB",,,
"aaed8503-63b1-42cf-a72a-9d01dbb3cf16","Kyle","Sloter","-",,"QB",,,
"bc2acf8d-d5fa-453a-bf21-e5a04bce7da8","Kurt","Benkert","-",,"QB",,,
"bfde6e76-a27d-4e7e-b02f-9675adfabba4","Nick","O'Leary","-",,"TE",,,
"cabfdc17-9333-4752-93a9-dc1303c06cd2","Quincy","Adeboyejo","-",,"WR",,,
"ceedd1f7-dd29-4caa-bed4-347600550743","Cody","Core","-",,"WR",,,
"d08ea15c-c4a1-4cec-a7ab-7dd8965c13eb","Jamize","Olawale","-",,"RB",,,
"d097025e-b290-45ad-ac1f-0e853d165349","Chase","Harrell","-",,"TE",,,
"e9a43f55-a46d-4a33-ba7a-bea091cbf44a","Josh","Gordon","-",,"WR",,,
"f3162955-33fd-491f-a1e7-da38f599274b","Javon","Leake","-",,"RB",,,
"f6f46315-30ec-4f75-921a-b7f814100227","Antoine","Wesley","-",,"WR",,,
"fd5e6439-f2d9-42ec-a9b3-91e5b3f66eb6","Alex","Tanney","-",,"QB",,,
"345fa5f2-de67-4892-9363-967d57529f63","Zaire","Mitchell","-",,"TE",,,
"00d2f807-64ff-47c4-9720-3dee60390687","Ryquell","Armstead","-",,"RB","Jacksonville Jaguars",,
"d66e485a-1032-44b8-aeef-5327e91c1ade","Ian","Book","-",,"QB","New Orleans Saints",,
"96891f02-9295-4671-bb57-c8e013fb32b3","Quintin","Morris","-",,"TE",,,
"b06ef43d-93b6-4289-994f-2ab64a9bc0a7","Matt","Bushman","-",,"TE",,,
"cc6c6312-e04a-4653-bab6-cb29cff7d0c9","Austin","Watkins","-",,"WR","San Francisco 49ers",,
"430b8190-61ed-4d44-b921-df84cc11c582","Tony","Poljan","-",,"TE",,,
"33856550-b879-4b02-9772-0680592b0219","Trae","Berry","-",,"TE",,,
"553fa33e-7e68-49ff-aa82-85e15ee1a589","Nick","Eubanks","-",,"TE",,,
"bd9b14e4-4d5b-4987-bead-38e2ca4ae5f9","Easton","Stick","-",,"QB","Los Angeles Chargers",,
"aafef77a-215e-4a5a-b431-8e8d25231d32","Adrian","Killins","-",,"RB","Philadelphia Eagles",,
"774e35c3-e6f5-4ed1-ac0a-7a86482b0df0","Nate","Sudfeld","-",,"QB","San Francisco 49ers",,
"2497ea59-ec99-48dc-808e-a94516db4803","DeAndre","Carter","-",,"WR","Washington Football Team",,
"ee244d8e-4dd6-488f-b851-3250718e6e5d","Kendall","Hinton","-",,"WR","Denver Broncos",,
"963a2e18-7bed-4b79-b07c-75c0ada73903","Tim","Boyle","-",,"QB","Detroit Lions",,
"89810dbb-4322-40a4-bd9c-b1f5e570cf99","Nsimba","Webster","-",,"WR","Los Angeles Rams",,
"64d50a3b-af54-4c69-9d54-dad784be1975","Dwayne","Harris","-",,"WR",,,
"ba6c65a3-60c2-4dc8-97d5-dcbb6a060451","Brady","White","-",,"QB",,,
"63593a7b-2806-4db5-bff5-b44122d0e66e","Collin","Hill","-",,"QB",,,
"e3165c8c-f217-472e-81a7-751ff6263318","Kevin","Thomson","-",,"QB",,,
"67aa4e72-48d0-440a-846a-fcc4715c633a","Peyton","Ramsey","-",,"QB",,,
"01172dfd-12a1-41ea-a222-933d20620214","Zac","Thomas","-",,"QB",,,
"e5bc62b1-cd61-4b04-8b82-de795deb0055","Zach","Smith","-",,"QB",,,
"f27c72df-7481-4f92-a0ed-c1170bd4c08a","Bryson","Denley","-",,"RB",,,
"e4a29004-dfe7-498e-8de8-6bbd1fa64ab2","CJ","Marable","-",,"RB",,,
"9c53833c-5ffb-4a79-a026-d63a7df514d8","Corey","Taylor","-",,"RB",,,
"6183afb9-2b99-45fb-b886-0dba5bd31e2c","Dedrick","Mills","-",,"RB",,,
