"Sport","Game_Type","Entry_Key","Entry","Contest_Key","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","Classic",1185231112,"NFL $50K Quarter Jukebox [Just $0.25!]  (2/12)",60087445,"2018-09-23 13:00:00",172271,119,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1185241857,"NFL $50K Quarter Jukebox [Just $0.25!]  (11/12)",60087445,"2018-09-23 13:00:00",175876,117.9,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1185239425,"NFL $50K Quarter Jukebox [Just $0.25!]  (8/12)",60087445,"2018-09-23 13:00:00",180334,116.46,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1185233411,"NFL $50K Quarter Jukebox [Just $0.25!]  (3/12)",60087445,"2018-09-23 13:00:00",182816,115.64,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1185241924,"NFL $50K Quarter Jukebox [Just $0.25!]  (12/12)",60087445,"2018-09-23 13:00:00",185067,114.86,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1185239667,"NFL $25K Singleback [3 Entry Max] (3/3)",60088089,"2018-09-23 13:00:00",1842,182.54,"$3.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1185231399,"NFL $25K Singleback [3 Entry Max] (2/3)",60088089,"2018-09-23 13:00:00",5085,164.96,"$2.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1185231368,"NFL $25K Singleback [3 Entry Max] (1/3)",60088089,"2018-09-23 13:00:00",11249,146.66,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1185239705,"NFL $15K Daily Dollar [Single Entry]",60089635,"2018-09-23 13:00:00",8918,138.36,"$0.00","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1175184865,"NFL $1.75M Play-Action [$100K to 1st]",59586539,"2018-09-16 13:00:00",246317,145.14,"$0.00","$0.00",693618,"$3.00","$1,750,000.00",179075
"NFL","Classic",1179094499,"NFL $50K Quarter Jukebox [Just $0.25!]  (7/7)",59616457,"2018-09-16 13:00:00",23733,166.46,"$0.75","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178984546,"NFL $50K Quarter Jukebox [Just $0.25!]  (6/7)",59616457,"2018-09-16 13:00:00",60541,151.34,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178897504,"NFL $50K Quarter Jukebox [Just $0.25!]  (3/7)",59616457,"2018-09-16 13:00:00",88290,143.54,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178941188,"NFL $50K Quarter Jukebox [Just $0.25!]  (5/7)",59616457,"2018-09-16 13:00:00",101166,140.32,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178889433,"NFL $50K Quarter Jukebox [Just $0.25!]  (2/7)",59616457,"2018-09-16 13:00:00",112254,137.7,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178917624,"NFL $50K Quarter Jukebox [Just $0.25!]  (4/7)",59616457,"2018-09-16 13:00:00",177632,121.74,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1178880402,"NFL $50K Quarter Jukebox [Just $0.25!]  (1/7)",59616457,"2018-09-16 13:00:00",202491,113.98,"$0.00","$0.00",237812,"$0.25","$50,000.00",59410
"NFL","Classic",1175187961,"NFL $50K Mini-MAX [150 Entry Max] (2/2)",59616458,"2018-09-16 13:00:00",19649,158.58,"$1.00","$0.00",118906,"$0.50","$50,000.00",24695
"NFL","Classic",1175187897,"NFL $50K Mini-MAX [150 Entry Max] (1/2)",59616458,"2018-09-16 13:00:00",36286,147.6,"$0.00","$0.00",118906,"$0.50","$50,000.00",24695
"NFL","Classic",1175185310,"NFL $25K Singleback [3 Entry Max] (2/3)",59617102,"2018-09-16 13:00:00",17324,132.04,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1175185148,"NFL $25K Singleback [3 Entry Max] (1/3)",59617102,"2018-09-16 13:00:00",20433,126.14,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1175191986,"NFL $25K Singleback [3 Entry Max] (3/3)",59617102,"2018-09-16 13:00:00",22480,121.88,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1175192196,"NFL $15K Daily Dollar [Single Entry]",59618363,"2018-09-16 13:00:00",2960,158.78,"$1.50","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1175193556,"NFL $100K Pylon [Single Entry]",59618364,"2018-09-16 13:00:00",9819,152.14,"$5.00","$0.00",39635,"$3.00","$100,000.00",10020
"NFL","Classic",1179454183,"NFL $7.5K Quarter Jukebox [Just $0.25!] (1/2)",59979408,"2018-09-16 13:00:00",9145,151.7,"$0.00","$0.00",35671,"$0.25","$7,500.00",8527
"NFL","Classic",1179779375,"NFL $7.5K Quarter Jukebox [Just $0.25!] (2/2)",59979408,"2018-09-16 13:00:00",14176,142.44,"$0.00","$0.00",35671,"$0.25","$7,500.00",8527
"NFL","Classic",1168156785,"NFL $2M Play-Action [$200K to 1st]",58152831,"2018-09-09 13:00:00",168826,177.72,"$5.00","$0.00",785416,"$3.00","$2,000,000.00",197950
"NFL","Classic",1169006104,"NFL $250K First Down [20 Entry Max]",58364389,"2018-09-09 13:00:00",100616,166.08,"$0.00","$0.00",297265,"$1.00","$250,000.00",70770
"NFL","Classic",1168074925,"NFL $25K Singleback [3 Entry Max] (3/3)",58447290,"2018-09-09 13:00:00",1904,207.56,"$3.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1168046831,"NFL $25K Singleback [3 Entry Max] (1/3)",58447290,"2018-09-09 13:00:00",7551,178.62,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1168059383,"NFL $25K Singleback [3 Entry Max] (2/3)",58447290,"2018-09-09 13:00:00",15268,154.78,"$0.00","$0.00",29726,"$1.00","$25,000.00",7375
"NFL","Classic",1168098382,"NFL $15K Daily Dollar [Single Entry]",58447307,"2018-09-09 13:00:00",4508,180.26,"$0.00","$0.00",17835,"$1.00","$15,000.00",4450
"NFL","Classic",1168129181,"NFL $1 100-Player",58775750,"2018-09-09 13:00:00",82,119.42,"$0.00","$0.00",100,"$1.00","$90.00",20
"NFL","Classic",1168825766,"Free-to-Play $100,000 Fantasy Football Contest Presented by Venom",59028745,"2018-09-09 13:00:00",84637,155.64,"$0.25","$0.00",207352,"$0.00","$100,000.00",138445
"NFL","Classic",1169497895,"Take On Tiki Barber Free NFL Kickoff Contest",59092649,"2018-09-09 13:00:00",35330,165.56,"$0.00","$0.00",111198,"$0.00","$1,000.00",3
"NFL","Classic",1169606081,"NFL $5K Quarter Jukebox [Just $0.25!] (1/3)",59517325,"2018-09-09 13:00:00",9149,165.56,"$0.00","$0.00",23781,"$0.25","$5,000.00",5695
"NFL","Classic",1169635316,"NFL $5K Quarter Jukebox [Just $0.25!] (2/3)",59517325,"2018-09-09 13:00:00",11822,155.64,"$0.00","$0.00",23781,"$0.25","$5,000.00",5695
"NFL","Classic",1169690994,"NFL $5K Quarter Jukebox [Just $0.25!] (3/3)",59517325,"2018-09-09 13:00:00",14237,147.22,"$0.00","$0.00",23781,"$0.25","$5,000.00",5695
"NFL","Classic",874934522,"NFL $1,000 FREE Contest",46618583,"2017-10-22 13:00:00",49050,127.32,"$0.00","$0.00",163137,"$0.00","$1,000.00",520
"NFL","Classic",826512023,"FREE $5K NFL contest presented by AMERICAN ASSASSIN",44033547,"2017-09-17 13:00:00",57957,136.92,"$0.00","$0.00",236301,"$0.00","$5,000.00",2055
"NFL","Classic",826501822,"NFL $1.6M Play-Action [$100K to 1st]",44342565,"2017-09-17 13:00:00",189113,136.92,"$0.00","$0.00",627450,"$3.00","$1,600,000.00",167175
"NFL","Classic",829736673,"NFL $1 100-Player",44487102,"2017-09-17 13:00:00",19,155.52,"$1.70","$0.00",100,"$1.00","$85.00",20
"NFL","Classic",825831680,"NFL $1 50/50",44506256,"2017-09-17 13:00:00",67,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",825830560,"NFL $1 50/50",44507484,"2017-09-17 13:00:00",85,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826498647,"NFL $1 50/50",44507916,"2017-09-17 13:00:00",64,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826496799,"NFL $1 50/50",44508462,"2017-09-17 13:00:00",61,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826498842,"NFL $1 50/50",44509726,"2017-09-17 13:00:00",62,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826496918,"NFL $1 50/50",44510024,"2017-09-17 13:00:00",63,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826498932,"NFL $1 50/50",44519696,"2017-09-17 13:00:00",67,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826497237,"NFL $1 50/50",44520368,"2017-09-17 13:00:00",90,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826499083,"NFL $1 50/50",44530178,"2017-09-17 13:00:00",89,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826497591,"NFL $1 50/50",44530802,"2017-09-17 13:00:00",66,145.82,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826499125,"NFL $1 50/50",44539728,"2017-09-17 13:00:00",85,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826497351,"NFL $1 50/50",44540982,"2017-09-17 13:00:00",85,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826497438,"NFL $1 50/50",44542154,"2017-09-17 13:00:00",84,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826497485,"NFL $1 50/50",44545224,"2017-09-17 13:00:00",83,131.64,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",826532196,"NFL $1 100-Player",44644672,"2017-09-17 13:00:00",37,137.32,"$0.00","$0.00",100,"$1.00","$85.00",20
"NFL","Classic",826517071,"NFL $0.25 Contest (6/8)",44653228,"2017-09-17 13:00:00",80,168.6,"$0.90","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826512282,"NFL $0.25 Contest (4/8)",44653228,"2017-09-17 13:00:00",516,145.82,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826528235,"NFL $0.25 Contest (8/8)",44653228,"2017-09-17 13:00:00",825,137.32,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826503765,"NFL $0.25 Contest (1/8)",44653228,"2017-09-17 13:00:00",839,136.92,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826504035,"NFL $0.25 Contest (2/8)",44653228,"2017-09-17 13:00:00",1010,131.64,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826515818,"NFL $0.25 Contest (5/8)",44653228,"2017-09-17 13:00:00",1496,118.68,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826505360,"NFL $0.25 Contest (3/8)",44653228,"2017-09-17 13:00:00",1592,115.96,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826521414,"NFL $0.25 Contest (7/8)",44653228,"2017-09-17 13:00:00",1868,106.86,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",827459292,"NFL $0.25 Contest",44699352,"2017-09-17 13:00:00",836,134.22,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",827127961,"NFL $0.25 Contest (1/2)",44710205,"2017-09-17 13:00:00",436,147.52,"$0.50","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",827205602,"NFL $0.25 Contest (2/2)",44710205,"2017-09-17 13:00:00",867,134.82,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",826531575,"NFL $1 100-Player",44792518,"2017-09-17 13:00:00",34,136.92,"$0.00","$0.00",100,"$1.00","$85.00",20
"NFL","Tiers",826525144,"NFL Pick'Em FREE $100K Contest [$100,000 Guaranteed]",44357013,"2017-09-17 13:00:00",113369,126.58,"$0.25","$0.00",234755,"$0.00","$100,000.00",138445
"NFL","Classic",814538957,"NFL Billion Dollar Lineup [FREE to Enter]",42989800,"2017-09-10 13:00:00",375336,110.68,"$0.00","$0.00",785212,"$0.00","$100,000.00",138445
"NFL","Classic",815104609,"NFL $25K Daily Dollar [Single Entry]",43231846,"2017-09-10 13:00:00",15744,105.7,"$0.00","$0.00",23215,"$1.00","$25,000.00",7375
"NFL","Classic",815035200,"NFL $1 50/50",43477177,"2017-09-10 13:00:00",96,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815038759,"NFL $1 50/50",43540954,"2017-09-10 13:00:00",96,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815036765,"NFL $1 50/50",43578225,"2017-09-10 13:00:00",99,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815036852,"NFL $1 50/50",43591956,"2017-09-10 13:00:00",98,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815038940,"NFL $1 50/50",43600538,"2017-09-10 13:00:00",96,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815038999,"NFL $1 50/50",43605536,"2017-09-10 13:00:00",98,94.52,"$0.00","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815053930,"NFL $1 50/50",43623586,"2017-09-10 13:00:00",5,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815129905,"NFL $0.25 Contest (2/4)",44149543,"2017-09-10 13:00:00",22,161.54,"$2.50","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",816218906,"NFL $0.25 Contest (4/4)",44149543,"2017-09-10 13:00:00",475,132.28,"$0.50","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",815119642,"NFL $0.25 Contest (1/4)",44149543,"2017-09-10 13:00:00",1032,116.42,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",816191282,"NFL $0.25 Contest (3/4)",44149543,"2017-09-10 13:00:00",1286,110.38,"$0.00","$0.00",2352,"$0.25","$500.00",500
"NFL","Classic",815046503,"NFL $1 50/50",44159610,"2017-09-10 13:00:00",6,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815046502,"NFL $1 50/50",44161714,"2017-09-10 13:00:00",7,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815046501,"NFL $1 50/50",44163200,"2017-09-10 13:00:00",6,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815046500,"NFL $1 50/50",44179837,"2017-09-10 13:00:00",8,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815046499,"NFL $1 50/50",44186478,"2017-09-10 13:00:00",10,152.84,"$1.80","$0.00",100,"$1.00","$90.00",50
"NFL","Classic",815083904,"NFL $1 100-Player",44276675,"2017-09-10 13:00:00",2,152.84,"$12.75","$0.00",100,"$1.00","$85.00",20
"NFL","Tiers",814532707,"NFL Pick'Em $1M Kickoff [$100K to 1st]",43412810,"2017-09-10 13:00:00",124772,104.52,"$0.00","$0.00",248482,"$3.00","$1,000,000.00",100400
"MLB","Classic",756970638,"MLB $5K Quarter Jukebox",41029712,"2017-05-22 19:05:00",7131,118,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"MLB","Classic",756979328,"MLB $1 Contest",41045737,"2017-05-22 19:05:00",49,67.4,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",756954910,"MLB $1 Contest",41046156,"2017-05-22 19:05:00",47,76.3,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",756103279,"MLB $1K Quarter Jukebox [Just $0.25!]",41005039,"2017-05-20 19:15:00",4343,63.5,"$0.00","$0.00",4705,"$0.25","$1,000.00",1000
"MLB","Classic",755405073,"MLB $2K Daily Dollar [Single Entry]",40953389,"2017-05-19 19:05:00",1176,104.85,"$0.00","$0.00",2352,"$1.00","$2,000.00",450
"MLB","Classic",755416283,"MLB $1 Contest",40975728,"2017-05-19 19:05:00",50,84.6,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",754054612,"MLB $1 Contest",40892753,"2017-05-17 19:05:00",27,104.6,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",754129196,"MLB $1 Contest",40910744,"2017-05-17 19:05:00",29,111.55,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",753544746,"MLB $2K Daily Dollar [Single Entry]",40852668,"2017-05-16 19:05:00",539,143.05,"$0.00","$0.00",2352,"$1.00","$2,000.00",450
"MLB","Classic",753490791,"MLB $1 Contest",40875090,"2017-05-16 19:05:00",3,167.85,"$5.50","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",752688788,"MLB $5K Quarter Arcade",40827090,"2017-05-15 19:07:00",13544,103.75,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"MLB","Classic",752682573,"MLB $1 Contest",40839122,"2017-05-15 19:07:00",22,121.75,"$0.00","$0.00",58,"$1.00","$50.00",12
"NBA","Non Late Swap",752154746,"NBA $4K And-One",40813321,"2017-05-14 15:30:00",2141,243,"$0.00","$0.00",4705,"$1.00","$4,000.00",1200
"MLB","Classic",752136623,"MLB $1 Contest",40804585,"2017-05-14 13:07:00",20,107.6,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",751419606,"MLB $1 Contest",40768408,"2017-05-13 19:05:00",12,104,"$2.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",750751213,"MLB $1 50/50!",40755189,"2017-05-12 19:05:00",13,126.65,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",750751334,"MLB $1 50/50!",40755704,"2017-05-12 19:05:00",13,126.65,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",750742094,"MLB $1 50/50!",40756176,"2017-05-12 19:05:00",15,126.65,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",750752543,"MLB $1 Contest",40758901,"2017-05-12 19:05:00",3,135.8,"$5.50","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",750281871,"MLB $1 50/50!",40730223,"2017-05-11 19:05:00",12,130.15,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",750267442,"MLB $1 Contest",40733194,"2017-05-11 19:05:00",23,113.1,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",750277805,"MLB $1 50/50!",40733472,"2017-05-11 19:05:00",10,130.15,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",749106858,"MLB $1 Contest",40672397,"2017-05-10 19:05:00",5,155.2,"$3.50","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",749112916,"MLB $1 Contest",40672398,"2017-05-10 19:05:00",32,113.1,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",749436338,"MLB $1 bobwald5555 vs. eburn",40681421,"2017-05-10 19:05:00",2,133.1,"$0.00","$0.00",2,"$1.00","$1.80",1
"MLB","Classic",749352441,"MLB $1 50/50!",40692982,"2017-05-10 19:05:00",43,133.1,"$1.80","$0.00",100,"$1.00","$90.00",50
"MLB","Classic",748481133,"MLB $6K Quarter Arcade (2/2)",40637318,"2017-05-09 19:05:00",7406,122.85,"$0.00","$0.00",28235,"$0.25","$6,000.00",5745
"MLB","Classic",748418674,"MLB $6K Quarter Arcade (1/2)",40637318,"2017-05-09 19:05:00",23188,79.4,"$0.00","$0.00",28235,"$0.25","$6,000.00",5745
"MLB","Classic",748406975,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40642466,"2017-05-09 19:05:00",10540,95.4,"$0.00","$0.00",18615,"$0.00","$100.00",49
"MLB","Classic",748384144,"MLB $1 Contest",40656158,"2017-05-09 19:05:00",40,96.55,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",748478153,"MLB $1 Contest",40664447,"2017-05-09 19:05:00",41,97.55,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",747606558,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40609543,"2017-05-08 19:05:00",17778,60.45,"$0.00","$0.00",21838,"$0.00","$100.00",49
"MLB","Classic",747604374,"MLB $1 Contest",40624093,"2017-05-08 19:05:00",4,137.1,"$4.50","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",747612747,"MLB $1 Contest",40629983,"2017-05-08 19:05:00",15,119.15,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",746732883,"MLB $1 Contest",40592912,"2017-05-07 13:10:00",12,128.15,"$2.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",745915006,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40543273,"2017-05-06 19:05:00",11013,87.35,"$0.00","$0.00",16759,"$0.00","$100.00",49
"MLB","Classic",745906064,"MLB $1 Contest",40549754,"2017-05-06 19:05:00",11,125.65,"$2.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",745939189,"MLB $1 Contest",40549755,"2017-05-06 19:05:00",38,90.4,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",745263270,"MLB $2K Daily Dollar [Single Entry]",40513256,"2017-05-05 19:05:00",1428,88.6,"$0.00","$0.00",2352,"$1.00","$2,000.00",450
"MLB","Classic",745271789,"Casual MLB $500 Solo Shot",40513275,"2017-05-05 19:05:00",257,98.7,"$0.00","$0.00",588,"$1.00","$500.00",150
"MLB","Classic",745254654,"MLB $1 Contest",40531600,"2017-05-05 19:05:00",6,130.1,"$3.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",744461600,"MLB $1 Contest",40483234,"2017-05-04 19:10:00",32,73.9,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",744441259,"MLB $1 Contest",40483235,"2017-05-04 19:10:00",10,102.4,"$2.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",743537942,"MLB $2K Daily Dollar [Single Entry]",40439995,"2017-05-03 19:05:00",1997,74.75,"$0.00","$0.00",2352,"$1.00","$2,000.00",450
"MLB","Classic",743550442,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40446313,"2017-05-03 19:05:00",6261,107.25,"$0.00","$0.00",21826,"$0.00","$100.00",49
"MLB","Classic",743530139,"MLB $1 Contest",40459847,"2017-05-03 19:05:00",10,116.25,"$2.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",743733218,"MLB $1 Contest",40471153,"2017-05-03 19:05:00",18,116.75,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",742785584,"MLB $2K Daily Dollar [Single Entry]",40405338,"2017-05-02 19:05:00",67,188.5,"$4.00","$0.00",2352,"$1.00","$2,000.00",450
"MLB","Classic",742530890,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40412275,"2017-05-02 19:05:00",3396,152,"$0.00","$0.00",22496,"$0.00","$100.00",49
"MLB","Classic",742593945,"MLB $1 Contest",40423938,"2017-05-02 19:05:00",45,100.5,"$0.00","$0.00",58,"$1.00","$50.00",12
"MLB","Classic",740535625,"MLB $100 Daily FREE Contest [Free Contest Arcade]",40309741,"2017-04-29 19:10:00",13143,70.5,"$0.00","$0.00",17219,"$0.00","$100.00",49
"MLB","Classic",739586407,"Free MLB DraftKings Anniversary $5K Finale Contest [Year 5]",40274043,"2017-04-28 19:05:00",8757,86.65,"$0.00","$0.00",11498,"$0.00","$5,000.00",880
"NBA","Non Late Swap",713693650,"NBA $25 Daily FREE Contest [Free Contest Arcade] (Late)",39125750,"2017-03-31 21:00:00",10864,201.5,"$0.00","$0.00",12254,"$0.00","$25.00",22
"NBA","Non Late Swap",713690249,"NBA $250 Daily FREE Contest [Free Contest Arcade]",39125715,"2017-03-31 19:00:00",5136,284.75,"$0.00","$0.00",25922,"$0.00","$250.00",82
"NBA","Non Late Swap",713692482,"NBA $25 Daily FREE Contest [Free Contest Arcade] (Turbo)",39125725,"2017-03-31 19:30:00",5310,252.25,"$0.00","$0.00",11133,"$0.00","$25.00",22
"NFL","Classic",557560153,"NFL $10K Daily Dollar [Single Entry]",31809379,"2016-11-13 13:00:00",6738,131.32,"$0.00","$0.00",11764,"$1.00","$10,000.00",2965
"NFL","Classic",557536943,"NFL $1 Double Up [$200 Guaranteed]",31818295,"2016-11-13 13:00:00",214,107.04,"$0.00","$0.00",229,"$1.00","$200.00",100
"NFL","Classic",557537159,"NFL $1 Double Up [$200 Guaranteed]",31818296,"2016-11-13 13:00:00",217,107.04,"$0.00","$0.00",229,"$1.00","$200.00",100
"NFL","Classic",557566824,"NFL $5K Mini Quarter Arcade [Just $0.25!] (4/5)",31818546,"2016-11-13 13:00:00",293,196.6,"$1.50","$0.00",23529,"$0.25","$5,000.00",4875
"NFL","Classic",557557024,"NFL $5K Mini Quarter Arcade [Just $0.25!] (1/5)",31818546,"2016-11-13 13:00:00",8016,149.04,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"NFL","Classic",557566744,"NFL $5K Mini Quarter Arcade [Just $0.25!] (3/5)",31818546,"2016-11-13 13:00:00",9258,145.52,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"NFL","Classic",557568312,"NFL $5K Mini Quarter Arcade [Just $0.25!] (5/5)",31818546,"2016-11-13 13:00:00",16205,125.34,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"NFL","Classic",557557119,"NFL $5K Mini Quarter Arcade [Just $0.25!] (2/5)",31818546,"2016-11-13 13:00:00",20919,107.84,"$0.00","$0.00",23529,"$0.25","$5,000.00",4875
"NFL","Classic",557540994,"NFL $1 Double Up [$100 Guaranteed]",31818550,"2016-11-13 13:00:00",107,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557541113,"NFL $1 Double Up [$100 Guaranteed]",31818551,"2016-11-13 13:00:00",108,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557541572,"NFL $1 Double Up [$100 Guaranteed]",31818552,"2016-11-13 13:00:00",110,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557531445,"NFL $1 Double Up [$100 Guaranteed]",31818553,"2016-11-13 13:00:00",108,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557531364,"NFL $1 Double Up [$100 Guaranteed]",31818554,"2016-11-13 13:00:00",109,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557540690,"NFL $1 Double Up [$100 Guaranteed]",31818555,"2016-11-13 13:00:00",108,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557531128,"NFL $1 Double Up [$100 Guaranteed]",31818556,"2016-11-13 13:00:00",109,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557527177,"NFL $1 Double Up [$100 Guaranteed]",31818557,"2016-11-13 13:00:00",106,107.04,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557523759,"NFL $1 Double Up [$100 Guaranteed]",31818558,"2016-11-13 13:00:00",92,129.18,"$0.00","$0.00",114,"$1.00","$100.00",50
"NFL","Classic",557523626,"NFL $1 Double Up [$100 Guaranteed]",31818559,"2016-11-13 13:00:00",95,129.18,"$0.00","$0.00",114,"$1.00","$100.00",50
