Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S2206197951,nfl,2020/10/25,$2.5M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,130.02,,321508,670313,Tournament,4.44,0,https://www.fanduel.com/entry/CUPVWPJYG,
S2200663646,nfl,2020/10/18,$1K Sun NFL Super Safety (Single Entry),$60k,147.42,,38,595,Tournament,2,6.00,https://www.fanduel.com/entry/BTIUQGXFA,
S2200440214,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,79.62,,717361,804375,Tournament,4.44,0,https://www.fanduel.com/entry/DJPDHJPUO,
S2198844391,nfl,2020/10/18,$1K Sun NFL Small Squib (Single Entry),$60k,99.04,,844,1190,Tournament,1,0,https://www.fanduel.com/entry/ELKNGBUHU,
S2198838291,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,103.62,,450272,804375,Tournament,4.44,0,https://www.fanduel.com/entry/AXLDIZYDM,
S2198830630,nfl,2020/10/18,$4K Sun NFL Small Dive,$60k,177.42,,27,4705,Tournament,1,15.00,https://www.fanduel.com/entry/BMYIRFGZI,
S2198828168,nfl,2020/10/18,$4K Sun NFL Small Dive,$60k,79.82,,4261,4705,Tournament,1,0,https://www.fanduel.com/entry/BPBYQXFHA,
S2198825996,nfl,2020/10/18,$4K Sun NFL Small Dive,$60k,73.48,,4469,4705,Tournament,1,0,https://www.fanduel.com/entry/BIDEDEVWD,
S2198823644,nfl,2020/10/18,$4K Sun NFL Small Dive,$60k,163.64,,113,4705,Tournament,1,5.00,https://www.fanduel.com/entry/BZGBPNMJR,
S2198813049,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,167,,14258,804375,Tournament,4.44,10.00,https://www.fanduel.com/entry/DHZUNEWTN,
S2198808352,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,94.54,,561487,804375,Tournament,4.44,0,https://www.fanduel.com/entry/ESXDKVRIH,
S2198805315,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,122.14,,239136,804375,Tournament,4.44,0,https://www.fanduel.com/entry/EHDGPFAFJ,
S2198802245,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,105.64,,425752,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CKMBMKJKL,
S2198795813,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,159.50,,27180,804375,Tournament,4.44,9.00,https://www.fanduel.com/entry/EVOQYUBYP,
S2198791351,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,123.04,,230454,804375,Tournament,4.44,0,https://www.fanduel.com/entry/BIRCFFHBV,
S2198771164,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,102.74,,460813,804375,Tournament,4.44,0,https://www.fanduel.com/entry/EWCOYYAWH,
S2198766308,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,84.62,,672627,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CLNXBNLJV,
S2198759747,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,101.32,,478365,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CQIZITCJC,
S2198754237,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,104.70,,437424,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CAVUIKVPC,
S2198709308,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,77.50,,733456,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CHUOQCPGE,
S2196733665,nfl,2020/10/18,$3M NFL Sunday Million ($1M to 1st),$60k,72.80,,761183,804375,Tournament,4.44,0,https://www.fanduel.com/entry/CTOLLAPQW,
S2192288411,nfl,2020/10/11,$30K Sun NFL Squib (Single Entry),$60k,146.60,,2163,35714,Tournament,1,2.50,https://www.fanduel.com/entry/BBSJNOAUG,
S2192184332,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,129.38,,191251,660958,Tournament,4.44,0,https://www.fanduel.com/entry/CBJSDZMDS,
S2192158208,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,133.48,,143907,660958,Tournament,4.44,7.00,https://www.fanduel.com/entry/EAEOFKVZK,
S2192143893,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,127.30,,218258,660958,Tournament,4.44,0,https://www.fanduel.com/entry/AVHMJQOIR,
S2192109656,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,111.74,,426005,660958,Tournament,4.44,0,https://www.fanduel.com/entry/CMBUHPJSJ,
S2192055709,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,111.74,,426005,660958,Tournament,4.44,0,https://www.fanduel.com/entry/CKZYXBQAS,
S2192041357,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,125.70,,239661,660958,Tournament,4.44,0,https://www.fanduel.com/entry/DMUYSLWCG,
S2192031531,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,105.40,,500596,660958,Tournament,4.44,0,https://www.fanduel.com/entry/AALHJZMSO,
S2192020925,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,132.06,,159242,660958,Tournament,4.44,7.00,https://www.fanduel.com/entry/DZQQREJQW,
S2192010573,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,139.06,,91329,660958,Tournament,4.44,7.00,https://www.fanduel.com/entry/BYEGYBQOX,
S2191997584,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,111.14,,433632,660958,Tournament,4.44,0,https://www.fanduel.com/entry/EMMHLXPIX,
S2191985040,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,96.52,,579009,660958,Tournament,4.44,0,https://www.fanduel.com/entry/DNIVZZBXZ,
S2191978381,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,99.82,,554019,660958,Tournament,4.44,0,https://www.fanduel.com/entry/ATDXJBDST,
S2191956797,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,109.52,,453663,660958,Tournament,4.44,0,https://www.fanduel.com/entry/AVHNPEWQD,
S2190684453,nfl,2020/10/11,$1K Sun NFL Small Squib (Single Entry),$60k,120.84,,771,1190,Tournament,1,0,https://www.fanduel.com/entry/AHXXUMNLV,
S2190684388,nfl,2020/10/11,$5K Sun NFL Super Safety (Single Entry),$60k,120.84,,1858,2976,Tournament,2,0,https://www.fanduel.com/entry/ALRGFMETZ,
S2190684147,nfl,2020/10/11,$3K Sun NFL Super Spike (Single Entry),$60k,120.84,,472,714,Tournament,5,0,https://www.fanduel.com/entry/FBZMWDDHN,
S2190551871,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,107.28,,480118,660958,Tournament,4.44,0,https://www.fanduel.com/entry/CTANILGKN,
S2190546093,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,88.74,,620282,660958,Tournament,4.44,0,https://www.fanduel.com/entry/ABNCCPDXH,
S2187546060,nfl,2020/10/11,$2.5M NFL Sunday Million ($1M to 1st_ $100K Bargain Bin Bonus),$60k,109.94,,448528,660958,Tournament,4.44,0,https://www.fanduel.com/entry/FEDCOBSNV,
S2184726673,nfl,2020/10/05,$10K Mon NFL Snap ($1K to 1st),$60k,110.80,,2486,5952,Tournament,2,0,https://www.fanduel.com/entry/CXVQRPZXY,
S2181849595,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,108.46,,264469,383233,Tournament,0.25,0,https://www.fanduel.com/entry/FCNIWYFMC,
S2181849378,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,105.70,,281683,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DSRVFYNAK,
S2181849239,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,106.90,,274112,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ETYXCQBQK,
S2181849106,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,69.10,,379834,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AUFQOJDSG,
S2181848980,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,124.20,,152589,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AZATYRSWC,
S2181848732,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,130.10,,115948,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AOISFGONE,
S2181848596,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,116.40,,207838,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AVHLNVUMO,
S2181848417,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,122.58,,163718,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CSMOJPYWK,
S2181848173,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,161.30,,14722,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/BNMEDCONE,
S2181847771,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,113.22,,230915,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EWCNBTCDQ,
S2181847571,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,113.80,,226930,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EGBKMANMC,
S2181847496,nfl,2020/10/04,NFL tournament,$60k,,,0,,Cancelled,0.25,0,https://www.fanduel.com/entry/CWFWVAVAK, voided
S2181847366,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,155.68,,22700,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/ATDVPSWPQ,
S2181847263,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,154.58,,24589,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/EUMUQAEHI,
S2181847155,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,85.10,,365263,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AOISFZFGG,
S2181846996,nfl,2020/10/04,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,121.74,,169335,383233,Tournament,0.25,0,https://www.fanduel.com/entry/FEDBKNPQK,
S2181842058,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,121.74,,310590,692718,Tournament,4.44,0,https://www.fanduel.com/entry/EXSFMIELA,
S2181833618,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,85.10,,666203,692718,Tournament,4.44,0,https://www.fanduel.com/entry/AKBMLMCVU,
S2181824267,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,154.58,,43981,692718,Tournament,4.44,8.00,https://www.fanduel.com/entry/CIWIDLKEW,
S2181793649,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,155.68,,40306,692718,Tournament,4.44,8.00,https://www.fanduel.com/entry/BRFMCTRAT,
S2181780664,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,113.22,,422437,692718,Tournament,4.44,0,https://www.fanduel.com/entry/ATRTDKLDV,
S2181765819,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,113.80,,414980,692718,Tournament,4.44,0,https://www.fanduel.com/entry/BSVFIWBIL,
S2181753179,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,161.30,,25415,692718,Tournament,4.44,9.00,https://www.fanduel.com/entry/BPBXBEDUL,
S2181740944,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,122.58,,300171,692718,Tournament,4.44,0,https://www.fanduel.com/entry/EQFOFHSXC,
S2181726863,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,116.40,,380637,692718,Tournament,4.44,0,https://www.fanduel.com/entry/DWZAZEAXC,
S2181719213,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,130.10,,210192,692718,Tournament,4.44,0,https://www.fanduel.com/entry/EGPHSRJPW,
S2181697912,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,124.20,,279066,692718,Tournament,4.44,0,https://www.fanduel.com/entry/AJNPBRFWA,
S2181675978,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,69.10,,689163,692718,Tournament,4.44,0,https://www.fanduel.com/entry/EJUSIRICN,
S2181664411,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,106.90,,502449,692718,Tournament,4.44,0,https://www.fanduel.com/entry/DBAZTASTD,
S2181607652,nfl,2020/10/04,$1.5K FanDuel Podcast Network Listener League,$60k,106.90,,200,268,Tournament,5,0,https://www.fanduel.com/entry/FEDATIEAK,
S2181596080,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,105.70,,516173,692718,Tournament,4.44,0,https://www.fanduel.com/entry/EMMGCIWPM,
S2181579904,nfl,2020/10/04,$2.75M NFL Sunday Million ($1M to 1st_ $100K Longest TD Bonus),$60k,108.46,,484188,692718,Tournament,4.44,0,https://www.fanduel.com/entry/BZGAUPCEC,
S2181509353,nfl,2020/10/04,$1K Sun NFL Super Spike (Single Entry),$60k,111.80,,177,238,Tournament,5,0,https://www.fanduel.com/entry/ALDHJCHHZ,
S2181457692,nfl,2020/10/04,$1K Sun NFL Super Safety (Single Entry),$60k,111.80,,453,595,Tournament,2,0,https://www.fanduel.com/entry/DRQABLJCU,
S2181457358,nfl,2020/10/04,$3K Sun NFL Super Hail Mary ($0.25 to Enter),$60k,111.80,,10140,14371,Tournament,0.25,0,https://www.fanduel.com/entry/FCNISFEGA,
S2181455903,nfl,2020/10/04,$12K Sun NFL Super Snap ($2K to 1st),$60k,111.80,,2645,3571,Tournament,4,0,https://www.fanduel.com/entry/DTTQGABPK,
S2174106339,nfl,2020/09/28,$20K Mon NFL Squib (Single Entry),$60k,87.18,,7081,23809,Tournament,1,0,https://www.fanduel.com/entry/DPMKSRKIE,
S2171367335,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,138.48,,123477,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EEZPROJRQ,
S2171355007,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,151.80,,52202,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/AFUGSGOVE,
S2170804043,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,131.18,,172945,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BGNKKTUAP,
S2170803978,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,152.50,,49385,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/BQRORYRHN,
S2170803811,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,147.30,,71082,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/CEBDWPKHB,
S2170802854,nfl,2020/09/27,$20K Sun NFL Three And Out (3 Entries Max),$60k,169.98,,311,7936,Tournament,3,8.00,https://www.fanduel.com/entry/BAQMBYQST,
S2170802560,nfl,2020/09/27,$20K Sun NFL Three And Out (3 Entries Max),$60k,103.68,,7299,7936,Tournament,3,0,https://www.fanduel.com/entry/DDSNHVMXZ,
S2170802422,nfl,2020/09/27,$20K Sun NFL Three And Out (3 Entries Max),$60k,152.50,,1286,7936,Tournament,3,6.00,https://www.fanduel.com/entry/BRTJSAFWH,
S2170800222,nfl,2020/09/27,$2.75M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,103.68,,663854,737344,Tournament,4.44,0,https://www.fanduel.com/entry/DNWRKSNUL,
S2170798604,nfl,2020/09/27,$2.75M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,147.30,,139905,737344,Tournament,4.44,7.00,https://www.fanduel.com/entry/ALREJDPUL,
S2170797266,nfl,2020/09/27,$2.75M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,152.50,,96929,737344,Tournament,4.44,7.00,https://www.fanduel.com/entry/AGIDSALNZ,
S2170795787,nfl,2020/09/27,$2.75M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,131.18,,336088,737344,Tournament,4.44,0,https://www.fanduel.com/entry/CTOJEJOHB,
S2170792363,nfl,2020/09/27,$2.75M NFL Sunday Million ($1M to 1st + $100K DEF TD Bonus),$60k,169.98,,19106,737344,Tournament,4.44,9.00,https://www.fanduel.com/entry/FGUONWCBV,
S2170790924,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,139.56,,116575,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CMPPUBOYH,
S2170790087,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,95.56,,366693,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DFIFWDNVJ,
S2170788805,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,107.86,,329325,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EELRZDTXN,
S2170788221,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,133.24,,159059,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BMYGPWERN,
S2170786143,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,143.94,,91250,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/CQWVYPRPV,
S2170785314,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,120.94,,253937,383233,Tournament,0.25,0,https://www.fanduel.com/entry/AMSZURMCL,
S2170783976,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,169.04,,10594,383233,Tournament,0.25,0.75,https://www.fanduel.com/entry/AQMIBQSXJ,
S2170382395,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,138.58,,122691,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CJKFEUHEZ,
S2170377076,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,110.08,,318040,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ATRTLWKWZ,
S2170371123,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,148.08,,67683,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/BFLQIFSSZ,
S2170368635,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,154.28,,43232,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/DKDKAKKOZ,
S2170367449,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,143.68,,92624,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/DOYNGWIEF,
S2170364674,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,113.12,,302067,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ACAYLZYTX,
S2170353289,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,109.74,,319975,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EKIPVFAYW,
S2170157506,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,145.84,,79524,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/DXMYDFTWZ,
S2170107786,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,147.14,,72057,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/BCGFKQEBP,
S2170036966,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,116.40,,282740,383233,Tournament,0.25,0,https://www.fanduel.com/entry/FBZLXWZJM,
S2170024458,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,123.50,,235228,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DBOXEVUWH,
S2170019111,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,109.50,,321022,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BMYGGYZZN,
S2170006833,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,67.28,,382530,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ASPXVTGHF,
S2170002268,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,103.68,,345525,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BHBIGXILF,
S2169999445,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,113.38,,300621,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BCGETSEJB,
S2169988824,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,139.18,,118979,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DHLWDHJJF,
S2169980846,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,115.88,,285998,383233,Tournament,0.25,0,https://www.fanduel.com/entry/CGSRYHTUP,
S2169976716,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,101.08,,353704,383233,Tournament,0.25,0,https://www.fanduel.com/entry/ATDWDMVJN,
S2169973521,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,83.38,,379540,383233,Tournament,0.25,0,https://www.fanduel.com/entry/BUYVJZGZB,
S2169971087,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,151.80,,52202,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/EDXUZNQDV,
S2169968330,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,155.70,,38384,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/ETLAJLSJB,
S2169964668,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,117,,279055,383233,Tournament,0.25,0,https://www.fanduel.com/entry/DWZBURIUL,
S2169961051,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,124.60,,227531,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EKIPVITSU,
S2169956807,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,158.80,,29437,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/BHBHRGXBO,
S2169954804,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,142.08,,101306,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/DFIFNGIYU,
S2169952383,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,138.28,,124711,383233,Tournament,0.25,0,https://www.fanduel.com/entry/EHDFBTPOU,
S2169949613,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,132,,167345,383233,Tournament,0.25,0,https://www.fanduel.com/entry/COFIATZMQ,
S2169942858,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,157.60,,32664,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/AAZCWWWPW,
S2169940422,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,169.98,,9603,383233,Tournament,0.25,0.75,https://www.fanduel.com/entry/EYGCTNYBS,
S2169939063,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,147.28,,71452,383233,Tournament,0.25,0.50,https://www.fanduel.com/entry/ALREOECTO,
S2169935811,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,169.98,,9603,383233,Tournament,0.25,0.75,https://www.fanduel.com/entry/BEXSIMYMM,
S2169934046,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,154.58,,42256,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/FFSTWZDYA,
S2169930941,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,165.28,,15975,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/DHLVYZMUE,
S2169928531,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,179.08,,2971,383233,Tournament,0.25,1.00,https://www.fanduel.com/entry/EOPWKQNKM,
S2169920028,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,178.48,,3338,383233,Tournament,0.25,1.00,https://www.fanduel.com/entry/FFSUFDRXC,
S2169916290,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,154.30,,43032,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/ENAEBBNTK,
S2169908455,nfl,2020/09/27,$80K Sun NFL Hail Mary ($0.25 to Enter),$60k,166.50,,13678,383233,Tournament,0.25,0.60,https://www.fanduel.com/entry/BRTKLRBKE,
S2169821841,nfl,2020/09/27,$1K Sun NFL Small Squib (Single Entry),$60k,171.78,,129,1190,Tournament,1,2.50,https://www.fanduel.com/entry/FBLNPKTJQ,
S2169821596,nfl,2020/09/27,$5K Sun NFL Super Safety (Single Entry),$60k,171.78,,290,2976,Tournament,2,5.00,https://www.fanduel.com/entry/BTJCDLRRA,
S2169821439,nfl,2020/09/27,$3K Sun NFL Super Spike (Single Entry),$60k,171.78,,86,714,Tournament,5,10.00,https://www.fanduel.com/entry/BQDRFORCO,
S2169820999,nfl,2020/09/27,$2K Sun NFL Super Scramble (Single Entry),$60k,171.78,,36,235,Tournament,10,20.00,https://www.fanduel.com/entry/CMBSFGEQW,
S2166191746,nfl,2020/09/24,$10K Thu NFL Squib (Single Entry),$60k,198.70,,14,11904,Tournament,1,30.00,https://www.fanduel.com/entry/DEUISULJH,
S2166182755,nfl,2020/09/24,$18K Thu NFL Squib (Single Entry),$60k,60.20,,14755,21428,Tournament,1,0,https://www.fanduel.com/entry/BTXAMFJLT,
S2165699038,nfl,2020/09/27,$2K FanDuel Podcast Network Listener League,$60k,166.50,,20,290,Tournament,5,25.00,https://www.fanduel.com/entry/BJSTYJLEJ,
S2158717270,nfl,2020/09/20,$3M NFL Sunday Million ($1M to 1st),$60k,156.58,,32842,811190,Tournament,4,8.00,https://www.fanduel.com/entry/ADQPMSWLJ,
S2158698548,nfl,2020/09/20,$40K Sun NFL Safety (Single Entry),$60k,81.36,,21795,23809,Tournament,2,0,https://www.fanduel.com/entry/EBGFGYJQE,
S2158697183,nfl,2020/09/20,$30K Sun NFL Squib (Single Entry),$60k,124.52,,10947,35714,Tournament,1,0,https://www.fanduel.com/entry/CWFVAKZGY,
