Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1540964442,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.10,,58133,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/ACZJTJRGO,
S1540964431,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,130.34,,78257,335329,Tournament,0.25,0.50,https://www.fanduel.com/entry/BFIGPKDSG,
S1540964413,nfl,2018/10/07,$70K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,112.58,,199297,335329,Tournament,0.25,0,https://www.fanduel.com/entry/DEQZJKYXQ,
S1540964317,nfl,2018/10/07,$35K Sun NFL Squib (Single Entry),$60k,137.10,,5580,41666,Tournament,1,2.00,https://www.fanduel.com/entry/EVZDVVCFE,
S1540964154,nfl,2018/10/07,$1K NFL Free Play presented by RotoQL,$60k,134.10,,17824,122187,Tournament,0,0,https://www.fanduel.com/entry/EJDMEDHAS,
S1540963933,nfl,2018/10/07,$1K NFL Free Play presented by Dash,$60k,134.10,,15628,107555,Tournament,0,0,https://www.fanduel.com/entry/BBOYEOFIS,
S1538036819,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,144.70,,123241,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ETHPVZFBF,
S1538036798,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,157.40,,69133,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/EQQCKPXLZ,
S1538036770,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.90,,117115,359281,Tournament,0.25,0,https://www.fanduel.com/entry/BTFSRUOFB,
S1538036739,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,191.60,,4789,359281,Tournament,0.25,1.25,https://www.fanduel.com/entry/EMIWMVBHJ,
S1538036724,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,200.70,,1677,359281,Tournament,0.25,3.00,https://www.fanduel.com/entry/BSRVFDCHF,
S1538036692,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,164.50,,46063,359281,Tournament,0.25,0.60,https://www.fanduel.com/entry/BFIGAIQJB,
S1538036665,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.40,,119850,359281,Tournament,0.25,0,https://www.fanduel.com/entry/BVXGDDVUH,
S1538036633,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,147.40,,110209,359281,Tournament,0.25,0,https://www.fanduel.com/entry/BRQAGFJHJ,
S1538036612,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,158.14,,66611,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/AGSRPLOED,
S1538036591,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.04,,249120,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EBCXGZWXV,
S1538036567,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,150.78,,95682,359281,Tournament,0.25,0,https://www.fanduel.com/entry/DJMCEVTQX,
S1538036549,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,170.28,,31947,359281,Tournament,0.25,0.60,https://www.fanduel.com/entry/DPJAOFUTF,
S1538036527,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,195.78,,2974,359281,Tournament,0.25,2.00,https://www.fanduel.com/entry/FAGJEZPWL,
S1538036508,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,165.98,,42157,359281,Tournament,0.25,0.60,https://www.fanduel.com/entry/EEWFRSCIT,
S1538036480,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,174.68,,23005,359281,Tournament,0.25,0.70,https://www.fanduel.com/entry/DWVRKBKKX,
S1538036453,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,118.48,,256533,359281,Tournament,0.25,0,https://www.fanduel.com/entry/AWFWTJAPN,
S1538036434,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,174.48,,23348,359281,Tournament,0.25,0.70,https://www.fanduel.com/entry/EFYARMFAH,
S1538036404,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,174.46,,23397,359281,Tournament,0.25,0.70,https://www.fanduel.com/entry/EIBQQEARR,
S1538036373,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,178.58,,16834,359281,Tournament,0.25,0.70,https://www.fanduel.com/entry/CWQKNAFNV,
S1538036346,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.74,,162966,359281,Tournament,0.25,0,https://www.fanduel.com/entry/AQWVWMSML,
S1538036323,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,179,,16312,359281,Tournament,0.25,0.80,https://www.fanduel.com/entry/AOTFXUWVB,
S1538036299,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,138.70,,152725,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ALNUZXWGP,
S1538036281,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,179.80,,15378,359281,Tournament,0.25,0.80,https://www.fanduel.com/entry/AVRZGNVTB,
S1538036261,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,182.40,,12224,359281,Tournament,0.25,0.80,https://www.fanduel.com/entry/DHIMGPCVJ,
S1538036238,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,176.60,,19663,359281,Tournament,0.25,0.70,https://www.fanduel.com/entry/CELRYEQJB,
S1538036203,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,142.20,,135271,359281,Tournament,0.25,0,https://www.fanduel.com/entry/AWTUGHYKP,
S1538036169,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,147.90,,107926,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CPRREHGPV,
S1538036137,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.50,,164132,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CNOBFPKYL,
S1538036079,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,112.40,,282164,359281,Tournament,0.25,0,https://www.fanduel.com/entry/FDLUCWQKX,
S1538035825,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,99.48,,323535,359281,Tournament,0.25,0,https://www.fanduel.com/entry/DYLJWFNDB,
S1535110719,nfl,2018/09/30,$175K Sun NFL Dive,$60k,143.18,,82895,208333,Tournament,1,0,https://www.fanduel.com/entry/FCXWIPOFG,
S1535110694,nfl,2018/09/30,$175K Sun NFL Dive,$60k,155.46,,49732,208333,Tournament,1,2.00,https://www.fanduel.com/entry/FENOUETCY,
S1535110689,nfl,2018/09/30,$175K Sun NFL Dive,$60k,178.58,,12200,208333,Tournament,1,4.00,https://www.fanduel.com/entry/DNFKIFURG,
S1535110680,nfl,2018/09/30,$175K Sun NFL Dive,$60k,179,,11778,208333,Tournament,1,4.00,https://www.fanduel.com/entry/AJKETIYKE,
S1535110666,nfl,2018/09/30,$175K Sun NFL Dive,$60k,142.20,,85743,208333,Tournament,1,0,https://www.fanduel.com/entry/EFKCXBJWA,
S1535110548,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,143.18,,130690,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EPOHDVCHC,
S1535110537,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,108.58,,296533,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CYGCRKYZO,
S1535110533,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,136.58,,163827,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EMWTSLURW,
S1535110530,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.18,,213712,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CGPHPDCUA,
S1535110526,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,161.36,,55903,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/CHDFBUORW,
S1535110522,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,148.66,,104727,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CHRCOMAPS,
S1535110518,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,135.66,,168621,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ATOJAGJTW,
S1535110512,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.66,,285208,359281,Tournament,0.25,0,https://www.fanduel.com/entry/AVEBMDAOU,
S1535110507,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,137.82,,157289,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CASJFWUQI,
S1535110501,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.52,,273688,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CHDFBYHQM,
S1535110491,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,120.42,,247382,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ATALNLEXK,
S1535110480,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,92.12,,338650,359281,Tournament,0.25,0,https://www.fanduel.com/entry/CLKKZHYZG,
S1535110468,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,205.46,,801,359281,Tournament,0.25,5.00,https://www.fanduel.com/entry/AVEBMGTNK,
S1535110457,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,190.26,,5519,359281,Tournament,0.25,1.25,https://www.fanduel.com/entry/DHILYVTOY,
S1535110450,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.16,,121111,359281,Tournament,0.25,0,https://www.fanduel.com/entry/AWFWLLYKM,
S1535110439,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,155.46,,76342,359281,Tournament,0.25,0.50,https://www.fanduel.com/entry/CJGVAMKJG,
S1535110431,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,141.86,,137153,359281,Tournament,0.25,0,https://www.fanduel.com/entry/EXAXZBUEI,
S1535110417,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,167.96,,37087,359281,Tournament,0.25,0.60,https://www.fanduel.com/entry/AGSRIHCSE,
S1535110409,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,152.82,,86828,359281,Tournament,0.25,0,https://www.fanduel.com/entry/BDSNGWJGI,
S1535110397,nfl,2018/09/30,$75K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,125.26,,223878,359281,Tournament,0.25,0,https://www.fanduel.com/entry/ETHPONHSA,
S1535110276,nfl,2018/09/30,$5K NFL Free Play presented by Dash,$60k,99.48,,116156,130409,Tournament,0,0,https://www.fanduel.com/entry/BUHNKCTNK,
S1535110211,nfl,2018/09/30,$1K NFL Free Play presented by RotoQL,$60k,99.48,,106853,119543,Tournament,0,0,https://www.fanduel.com/entry/DHWJLURKA,
S1535109063,nfl,2018/09/30,$40K Sun NFL Squib (Single Entry),$60k,182.78,,1548,47619,Tournament,1,3.00,https://www.fanduel.com/entry/DRMQGICTC,
S1531327382,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,95.14,,311735,416731,Tournament,0.25,0,https://www.fanduel.com/entry/AEPCLGXQV,
S1531092632,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,126.96,,89886,416731,Tournament,0.25,0.50,https://www.fanduel.com/entry/CNOBFTDRP,
S1530866607,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,134.06,,57830,416731,Tournament,0.25,0.50,https://www.fanduel.com/entry/ETVNZOQMA,
S1530846198,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,74.50,,402042,416731,Tournament,0.25,0,https://www.fanduel.com/entry/EGLXVCTBT,
S1527954216,nfl,2018/09/23,NFL tournament,$60k,,,0,,Cancelled,2,0,https://www.fanduel.com/entry/CNOLDPKEV, voided
S1527932322,nfl,2018/09/23,$200K Sun NFL Dive,$60k,83.60,,216671,238095,Tournament,1,0,https://www.fanduel.com/entry/FENZHNRUJ,
S1527932261,nfl,2018/09/23,$200K Sun NFL Dive,$60k,140.34,,23301,238095,Tournament,1,2.00,https://www.fanduel.com/entry/AAIFZKVKV,
S1527932183,nfl,2018/09/23,$200K Sun NFL Dive,$60k,96.90,,175724,238095,Tournament,1,0,https://www.fanduel.com/entry/ENYZESMJD,
S1527932108,nfl,2018/09/23,$200K Sun NFL Dive,$60k,130.66,,43620,238095,Tournament,1,1.50,https://www.fanduel.com/entry/AIWRUALDT,
S1527930790,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,122.56,,114116,416731,Tournament,0.25,0,https://www.fanduel.com/entry/ACLVYVHVH,
S1527930744,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,106.40,,228529,416731,Tournament,0.25,0,https://www.fanduel.com/entry/AXVZLVJLT,
S1527930729,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,111.44,,190299,416731,Tournament,0.25,0,https://www.fanduel.com/entry/BIOBFGNUR,
S1527930713,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,127.96,,84720,416731,Tournament,0.25,0.50,https://www.fanduel.com/entry/CWCXGNGVL,
S1527927203,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,113.64,,174037,416731,Tournament,0.25,0,https://www.fanduel.com/entry/DDPOIQYEF,
S1527927192,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,119.46,,133443,416731,Tournament,0.25,0,https://www.fanduel.com/entry/BGYIZKMTP,
S1527927182,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,122.10,,116801,416731,Tournament,0.25,0,https://www.fanduel.com/entry/EXPGGGQCJ,
S1527927172,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,132.16,,65640,416731,Tournament,0.25,0.50,https://www.fanduel.com/entry/BFIQNKDAB,
S1527927153,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,133.30,,60765,416731,Tournament,0.25,0.50,https://www.fanduel.com/entry/EVLQHOUKZ,
S1527927144,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,171.24,,2461,416731,Tournament,0.25,3.00,https://www.fanduel.com/entry/BUVVQWKPP,
S1527927134,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,86.24,,363658,416731,Tournament,0.25,0,https://www.fanduel.com/entry/AEBORDTFX,
S1527927126,nfl,2018/09/23,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,83.10,,377493,416731,Tournament,0.25,0,https://www.fanduel.com/entry/BYBGOXECR,
S1527506633,nfl,2018/09/23,$200K Sun NFL Dive,$60k,125.06,,60323,238095,Tournament,1,1.50,https://www.fanduel.com/entry/DEDKVCAVS,
S1526040008,nfl,2018/09/20,$3K NFL Free Play presented by The Bouqs Co.,$60k,60.15,,16502,149445,Tournament,0,0,https://www.fanduel.com/entry/BQOPIHXLQ,
S1525647781,nfl,2018/09/23,$1K NFL Free Play presented by RotoQL,$60k,89.70,,92402,113984,Tournament,0,0,https://www.fanduel.com/entry/CASTPBPWY,
S1525647698,nfl,2018/09/23,$1K NFL Free Play presented by Dash,$60k,89.70,,142432,178433,Tournament,0,0,https://www.fanduel.com/entry/EMXEBUIXC,
S1525647200,nfl,2018/09/23,$4K NFL Free Play presented by The Bouqs Co.,$60k,89.70,,136795,169865,Tournament,0,0,https://www.fanduel.com/entry/ATOTJWJWI,
S1524579221,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,150.88,,41026,479042,Tournament,0.25,0.50,https://www.fanduel.com/entry/CBUPBARBK,
S1524548433,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,151.60,,38536,479042,Tournament,0.25,0.75,https://www.fanduel.com/entry/FFBWNXCCV,
S1524111421,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,123.44,,240230,479042,Tournament,0.25,0,https://www.fanduel.com/entry/FCKJWPUXJ,
S1523928671,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,145.14,,66618,479042,Tournament,0.25,0.50,https://www.fanduel.com/entry/AQJIZXAZQ,
S1522749481,nfl,2018/09/16,$150K Sun NFL Dive,$60k,140.04,,38422,178571,Tournament,1,2.00,https://www.fanduel.com/entry/CAEWLWGIU,
S1522737019,nfl,2018/09/16,$150K Sun NFL Dive,$60k,142.04,,33216,178571,Tournament,1,2.00,https://www.fanduel.com/entry/CNAOLHKQM,
S1522213972,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,158.68,,19232,479042,Tournament,0.25,1.00,https://www.fanduel.com/entry/CPEENZQVK,
S1522211713,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.34,,363294,479042,Tournament,0.25,0,https://www.fanduel.com/entry/DUSMEEFFO,
S1522209795,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,174.04,,2891,479042,Tournament,0.25,3.00,https://www.fanduel.com/entry/EICBJYTUA,
S1522208259,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,114.52,,326919,479042,Tournament,0.25,0,https://www.fanduel.com/entry/EKFQDCHEB,
S1521074572,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,112.98,,341322,479042,Tournament,0.25,0,https://www.fanduel.com/entry/AYJWVMNLU,
S1521074535,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,116.50,,308284,479042,Tournament,0.25,0,https://www.fanduel.com/entry/DYZRLXLJY,
S1521074511,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,121.94,,254917,479042,Tournament,0.25,0,https://www.fanduel.com/entry/CYUKPHLIS,
S1521074490,nfl,2018/09/16,$100K Sun NFL Hail Mary (Only $0.25 to Enter),$60k,110.84,,359416,479042,Tournament,0.25,0,https://www.fanduel.com/entry/CVBCEPFXU,
S1521074247,nfl,2018/09/16,$150K Sun NFL Dive,$60k,151.78,,14929,178571,Tournament,1,3.00,https://www.fanduel.com/entry/ARZAZWFHM,
S1521073788,nfl,2018/09/16,NFL Beat The Score: 80 ($15K Guaranteed),$60k,119.24,,1,17857,Tournament,1,0.85,https://www.fanduel.com/entry/EUJUZIRWG,
S1521073576,nfl,2018/09/16,NFL Beat The Score: 80 ($15K Guaranteed),$60k,119.24,,1,17857,Tournament,1,0.85,https://www.fanduel.com/entry/BVJSUQRUK,
S1521069521,nfl,2018/09/16,$1K NFL Free Play presented by Dash,$60k,158.38,,7429,217035,Tournament,0,0,https://www.fanduel.com/entry/BGYIOQVSO,
S1518817613,nfl,2018/09/10,$1K NFL Free Play presented by RotoQL,$60k,134.64,,3443,72400,Tournament,0,0,https://www.fanduel.com/entry/COQGYALAE,
S1517174428,nfl,2018/09/09,NFL tournament,$60k,,,0,,Cancelled,0.25,0,https://www.fanduel.com/entry/EIPXPQPWC, voided
S1517172953,nfl,2018/09/09,$75K Sun NFL Squib (Single Entry),$60k,175.12,,4364,75529,Tournament,1,3.00,https://www.fanduel.com/entry/DNTRQTHPQ,
S1511972900,nfl,2018/09/09,$1K NFL Free Play presented by Dash,$60k,175.12,,7999,162973,Tournament,0,0,https://www.fanduel.com/entry/ETVXRCVCR,
S1511955827,nfl,2018/09/06,$1_000 NFL Secret Free Play - Countdown to Kickoff Challenge #3,$60k,63.52,,2397,17535,Tournament,0,0,https://www.fanduel.com/entry/DRNBEVXAV,
S1324021470,nba,2017/11/13,RICC BBall (NBA Contest 17),$60k,229,,2,2,Tournament,0,0,https://www.fanduel.com/entry/DZMNKJRJA,
S1318015902,nba,2017/11/08,RICC BBall (NBA Contest 14),$60k,323.10,,1,2,Tournament,0,0,https://www.fanduel.com/entry/CYFLBFSCW,
S1316987245,nba,2017/11/07,RICC BBall (NBA Contest 13),$60k,,,1,1,Tournament,0,0,https://www.fanduel.com/entry/EVKNHFSJQ, endedunmatched
S1315816707,nba,2017/11/06,RICC BBall (NBA Contest 12),$60k,205,,2,2,Tournament,0,0,https://www.fanduel.com/entry/EPNOTCQCA,
S1311915638,nba,2017/11/03,RICC BBall (NBA Contest 11),$60k,236.90,,3,3,Tournament,0,0,https://www.fanduel.com/entry/CYTIRBEVF,
S1310143039,nba,2017/11/01,RICC BBall (NBA Contest 9),$60k,312.30,,3,4,Tournament,0,0,https://www.fanduel.com/entry/BKCQCWKWO,
S1307739280,nba,2017/10/30,NBA Passport to London Final_ presented by Panini Dunk,$60k,0,,168534,278177,Tournament,0,0,https://www.fanduel.com/entry/DMQTJLRXN,
S1307711527,nba,2017/10/30,NBA Passport to London Final_ presented by Panini Dunk,$60k,0,,168534,278177,Tournament,0,0,https://www.fanduel.com/entry/DBKUXWHAT,
S1307474918,nba,2017/10/30,NBA Passport to London Final_ presented by Panini Dunk,$60k,0,,168534,278177,Tournament,0,0,https://www.fanduel.com/entry/DNSOOYYLN,
S1305083472,nba,2017/10/28,NBA Passport to London in partnership with Panini Dunk,$60k,284,,8303,64148,Tournament,0,0,https://www.fanduel.com/entry/AKZERQODB,
S1303841182,nba,2017/10/27,NBA Salary Cap 60k Fri Oct 27th (Main),$60k,192.70,,10,10,10 player league,1,0,https://www.fanduel.com/entry/BPZOSDISW,
S1303818559,nba,2017/10/27,NBA Passport to London in partnership with Panini Dunk,$60k,190.50,,61659,64230,Tournament,0,0,https://www.fanduel.com/entry/CWBTAIKSH,
S1303818236,nba,2017/10/27,$25K Fri NBA Dribbler (Single Entry),$60k,190.50,,28711,29761,Tournament,1,0,https://www.fanduel.com/entry/AZKNRQXCD,
S1302781793,nba,2017/10/26,$250 NBA Small Swat,$60k,270.70,,179,297,Tournament,1,0,https://www.fanduel.com/entry/AFCFBSCED,
S1302359542,nba,2017/10/26,$250 NBA Small Dribbler (Single Entry),$60k,259.70,,211,297,Tournament,1,0,https://www.fanduel.com/entry/BZBXLIZQF,
S1302285531,nba,2017/10/26,$25K Thu NBA Fadeaway (Only $0.25 to Enter),$60k,250,,91920,119760,Tournament,0.25,0,https://www.fanduel.com/entry/DOUJQPNJE,
S1302274095,nba,2017/10/26,$22K Thu NBA Dribbler (Single Entry),$60k,253.80,,18708,26190,Tournament,1,0,https://www.fanduel.com/entry/EYPXSMPTQ,
S1301476593,nba,2017/10/25,RICC BBall (NBA Contest 4),$60k,265.10,,1,2,Tournament,0,0,https://www.fanduel.com/entry/BUGUSUTSO,
S1301387169,nba,2017/10/25,NBA Passport to London in partnership with Panini Dunk,$60k,265.60,,36138,59680,Tournament,0,0,https://www.fanduel.com/entry/BEFRKAHCY,
S1301158985,nba,2017/10/25,$250 NBA Small Dribbler (Single Entry),$60k,327.80,,22,297,Tournament,1,3.00,https://www.fanduel.com/entry/CFMTXPVLR,
S1301158261,nba,2017/10/25,$25K Wed NBA Dribbler (Single Entry),$60k,265.60,,18433,29761,Tournament,1,0,https://www.fanduel.com/entry/FDLBDROKX,
S1301153595,nba,2017/10/25,$10K Wed NBA Swat (3 Entries Max),$60k,272.50,,6598,11904,Tournament,1,0,https://www.fanduel.com/entry/CUZYZUONR,
S1300433103,nba,2017/10/24,NBA Passport to London in partnership with Panini Dunk,$60k,272.90,,14570,56887,Tournament,0,0,https://www.fanduel.com/entry/DRLXLOQGC,
S1300265307,nba,2017/10/24,50/50 League ($1 - Top 50% Win) (Main),$60k,191.80,,73,100,Tournament,1,0,https://www.fanduel.com/entry/BHYZZAIYZ,
S1300245704,nba,2017/10/24,50/50 League ($1 - Top 50% Win) (Main),$60k,191.80,,82,100,Tournament,1,0,https://www.fanduel.com/entry/AMAZFQXBT,
S1300233867,nba,2017/10/24,RICC BBall (NBA Contest 3),$60k,191.80,,3,3,Tournament,0,0,https://www.fanduel.com/entry/BKCQPBJEV,
S1300130355,nba,2017/10/24,$250 NBA Small Swat,$60k,181.40,,263,297,Tournament,1,0,https://www.fanduel.com/entry/ENJXXESZZ,
S1300109849,nba,2017/10/24,$250 NBA Small Swat,$60k,222.80,,192,297,Tournament,1,0,https://www.fanduel.com/entry/BRBJTTXPR,
S1300105924,nba,2017/10/24,$25K Tue NBA Dribbler (Single Entry),$60k,185.40,,27579,29761,Tournament,1,0,https://www.fanduel.com/entry/CDJDWXUOH,
S1300101565,nba,2017/10/24,50/50 League ($1 - Top 50% Win) (Main),$60k,191.80,,76,100,Tournament,1,0,https://www.fanduel.com/entry/BGXFSASID,
S1299194013,nba,2017/10/23,$250 NBA Small Dribbler (Single Entry),$60k,284.80,,99,297,Tournament,1,0,https://www.fanduel.com/entry/BNIBIFINP,
S1299091769,nba,2017/10/23,$10K Mon NBA Swat (3 Entries Max),$60k,301.30,,1325,11904,Tournament,1,2.50,https://www.fanduel.com/entry/BBODUYAZB,
S1299075872,nba,2017/10/23,RICC BBall (NBA Contest 2),$60k,243.20,,4,4,Tournament,0,0,https://www.fanduel.com/entry/DDOKJQNHR,
S1299075448,nba,2017/10/23,$20K Mon NBA Fadeaway (Only $0.25 to Enter!),$60k,243.20,,83339,95808,Tournament,0.25,0,https://www.fanduel.com/entry/BJOSMEOID,
S1299061971,nba,2017/10/23,50/50 League ($1 - Top 50% Win) (Main),$60k,255.60,,79,100,Tournament,1,0,https://www.fanduel.com/entry/FGQMBDKET,
S1299060199,nba,2017/10/23,50/50 League ($1 - Top 50% Win) (Main),$60k,255.60,,77,100,Tournament,1,0,https://www.fanduel.com/entry/FFORCNDCD,
S1299054747,nba,2017/10/23,50/50 League ($1 - Top 50% Win) (Main),$60k,255.60,,76,100,Tournament,1,0,https://www.fanduel.com/entry/CKHXLRJGT,
S1299054552,nba,2017/10/23,50/50 League ($1 - Top 50% Win) (Main),$60k,255.60,,82,100,Tournament,1,0,https://www.fanduel.com/entry/BQNMLGPEH,
S1299045658,nba,2017/10/23,$250 NBA Small Dribbler (Single Entry),$60k,255.60,,233,297,Tournament,1,0,https://www.fanduel.com/entry/EUIQUDYIM,
S1298799046,nba,2017/10/23,NBA Passport to London in partnership with Panini Dunk,$60k,243.20,,49515,58929,Tournament,0,0,https://www.fanduel.com/entry/FFORBYFID,
S1298798937,nba,2017/10/23,$25K Mon NBA Dribbler (Single Entry),$60k,243.20,,25987,29761,Tournament,1,0,https://www.fanduel.com/entry/AGRYQKFEL,
